event.id,timestamp,location.long,location.lat,DOP,FixType,comments,study.specific.measurement,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name,date
2269725385,03:05.0,-122.2039873,55.46344136,2.4,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:05.0
2269725518,03:05.0,-122.2031027,55.46181812,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:05.0
2269725519,03:05.0,-122.2020907,55.46063525,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:05.0
2269725635,03:05.0,-122.3202449,55.42587711,2.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:05.0
2269725884,03:55.0,-122.4781907,55.4617336,3.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:55.0
2269725886,04:03.0,-122.4891117,55.46046144,3,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,04:03.0
2269725889,03:52.0,-122.4812044,55.45974166,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:52.0
2269725890,03:28.0,-122.4765598,55.46665988,2.6,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:28.0
2269725893,04:24.0,-122.490028,55.46322662,5.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,04:24.0
2269725896,03:22.0,-122.4901295,55.46148827,3.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:22.0
2269725898,04:03.0,-122.494809,55.45840486,2.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,04:03.0
2269725900,03:06.0,-122.4927307,55.45609498,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:06.0
2269725911,03:29.0,-122.4483389,55.43505655,2.6,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:29.0
2269725922,03:06.0,-122.4082494,55.40377959,1.8,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:06.0
2269725923,03:06.0,-122.4299243,55.40385647,2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:06.0
2269725924,04:04.0,-122.4373562,55.40884665,2.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,04:04.0
2269725936,04:00.0,-122.352227,55.47530625,2.8,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,04:00.0
2269725996,03:05.0,-122.354465,55.49790144,3.8,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:05.0
2269726002,03:05.0,-122.2500583,55.50065478,2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:05.0
2269726032,03:06.0,-122.2154713,55.44615536,4,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:06.0
2269726034,03:04.0,-122.1763298,55.44120474,1.8,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:04.0
2269726041,03:05.0,-122.1799847,55.44446878,2.4,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:05.0
2269726122,03:28.0,-122.3230588,55.43429643,2.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:28.0
2269726186,03:05.0,-122.3705744,55.45801958,3.6,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:05.0
2269726278,03:28.0,-122.3326647,55.43700815,2.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:28.0
2269726303,03:28.0,-122.2793204,55.39438847,2.4,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:28.0
2269726340,03:05.0,-122.2744464,55.3928419,2.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:05.0
2269726439,03:03.0,-122.3018545,55.41431007,2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:03.0
2269726494,03:34.0,-122.3820494,55.47071854,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:34.0
2269726495,03:05.0,-122.3798877,55.46583544,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:05.0
2269726611,03:04.0,-122.4783366,55.44720855,2.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car115,BP_car115,Mountain caribou in British Columbia,03:04.0
2269828903,00:44.0,-122.2844756,55.39402065,2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car144,BP_car144,Mountain caribou in British Columbia,00:44.0
2269829155,00:53.0,-122.4069174,55.47592665,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car144,BP_car144,Mountain caribou in British Columbia,00:53.0
2269829189,00:44.0,-122.3821685,55.46715083,2.6,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car144,BP_car144,Mountain caribou in British Columbia,00:44.0
2269829283,01:25.0,-122.4351461,55.46676874,2.8,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car144,BP_car144,Mountain caribou in British Columbia,01:25.0
2269829336,00:26.0,-122.3158543,55.42100558,1.6,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:26.0
2269829353,00:25.0,-122.3524382,55.44456825,5.4,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:25.0
2269829429,00:43.0,-122.3156918,55.42126527,2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:43.0
2269829448,00:43.0,-122.3357978,55.43293208,2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:43.0
2269829510,00:26.0,-122.3597828,55.45081619,2.6,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:26.0
2269829717,00:25.0,-122.4273162,55.44933565,2.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:25.0
2269829746,00:53.0,-122.4000055,55.4372625,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:53.0
2269829831,00:47.0,-122.500289,55.47112257,2.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:47.0
2269829964,00:48.0,-122.4429486,55.47204326,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:48.0
2269829965,00:42.0,-122.3887643,55.47533416,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:42.0
2269830081,00:53.0,-122.4361976,55.46290965,2.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:53.0
2269830330,00:26.0,-122.4399549,55.51694084,3.4,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:26.0
2269830332,00:44.0,-122.4410473,55.5169638,3,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:44.0
2269830335,00:24.0,-122.4398924,55.51687765,2.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:24.0
2269830336,00:43.0,-122.4347128,55.51472422,2.6,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:43.0
2269830339,00:41.0,-122.436753,55.51491334,5.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:41.0
2269830342,00:43.0,-122.4398768,55.51685961,3.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:43.0
2269830344,00:25.0,-122.440019,55.51688722,2.4,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:25.0
2269830346,00:25.0,-122.4399715,55.516887,2.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:25.0
2269830357,00:43.0,-122.4398931,55.51683273,2.6,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:43.0
2269830368,00:41.0,-122.4217545,55.49989103,1.8,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:41.0
2269830369,00:26.0,-122.4217539,55.49992697,2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:26.0
2269830370,00:25.0,-122.4217386,55.49989095,2.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:25.0
2269830382,00:44.0,-122.4217385,55.49989994,2.8,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:44.0
2269830439,00:26.0,-122.421739,55.499864,2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:26.0
2269830691,00:25.0,-122.3042362,55.53988703,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:25.0
2269830725,00:44.0,-122.2989547,55.54014448,2.6,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:44.0
2269830819,00:43.0,-122.3015612,55.53882047,2.8,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:43.0
2269830872,00:26.0,-122.3867179,55.47059734,1.6,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:26.0
2269830889,00:42.0,-122.3907745,55.47219013,5.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:42.0
2269830965,00:43.0,-122.3830196,55.46734383,2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:43.0
2269830984,00:53.0,-122.3805303,55.45965728,2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:53.0
2269831046,00:48.0,-122.4506298,55.45548104,2.6,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:48.0
2269831253,00:53.0,-122.4526678,55.47730788,2.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:53.0
2269831282,02:11.0,-122.4299329,55.40380709,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,02:11.0
2269831367,00:42.0,-123.3301881,55.71001322,2.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:42.0
2269831500,00:43.0,-123.4197561,55.67121002,2.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:43.0
2269831501,00:47.0,-123.4198179,55.67104807,2.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:47.0
2269831617,00:44.0,-123.377738,55.83154686,2.4,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:44.0
2269831866,00:47.0,-123.372757,55.83154408,3.4,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:47.0
2269831868,01:08.0,-123.353245,55.81709943,3,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,01:08.0
2269831871,01:24.0,-123.339406,55.80210601,2.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,01:24.0
2269831872,00:43.0,-123.3413322,55.7998274,2.6,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:43.0
2269831875,00:48.0,-123.3532134,55.810091,5.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:48.0
2269831878,00:25.0,-123.353087,55.81022614,3.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:25.0
2269831880,00:26.0,-123.3515333,55.80956568,2.4,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:26.0
2269831882,00:50.0,-123.352123,55.81302333,2.2,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:50.0
2269831893,00:43.0,-123.3473402,55.80991903,2.6,GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:43.0
2269831904,00:26.0,-123.3496173,55.80941839,1.8,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:26.0
2269831905,00:49.0,-123.355158,55.82212567,2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:49.0
2269831906,00:47.0,-123.3556409,55.82607779,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:47.0
2269831918,00:26.0,-123.3593466,55.82980489,2.8,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:26.0
2269831978,00:47.0,-123.363403,55.82997269,3.8,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:47.0
2269831984,00:26.0,-123.3780802,55.83226463,2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:26.0
2269832014,00:25.0,-123.3662595,55.82815818,4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:25.0
2269832016,00:44.0,-123.3661871,55.83064731,1.8,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:44.0
2269832023,00:44.0,-123.3717517,55.83159205,2.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:44.0
2269832104,00:26.0,-123.2715511,55.77335988,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:26.0
2269832168,00:53.0,-122.9728052,55.49791035,3.6,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:53.0
2269832260,02:21.0,-122.5853593,55.42918883,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,02:21.0
2269832285,00:49.0,-122.4522326,55.44707743,2.4,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:49.0
2269832322,00:44.0,-122.403213,55.44466463,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,00:44.0
2269832421,01:18.0,-122.4531874,55.45233845,2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,01:18.0
2269832453,01:39.0,-122.3778797,55.41303365,2.2,GPS-3D,Burnt Pine,Summer,gps,Rangifer tarandus,car145,BP_car145,Mountain caribou in British Columbia,01:39.0
2270198385,01:00.0,-123.3518169,55.85160688,2,GPS-3D,Scott,Summer,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270198637,01:00.0,-123.3202848,55.88829863,2.2,GPS-3D,Scott,Summer,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270198671,01:00.0,-123.3238991,55.88458729,2.6,GPS-3D,Scott,Summer,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270198765,02:00.0,-123.5948645,55.87166181,2.8,GPS-3D,Scott,Summer,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
2270198818,01:00.0,-123.5410586,55.8661415,1.6,GPS-3D,Scott,Summer,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270198835,02:00.0,-123.5077847,55.87917711,5.4,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
2270198911,01:00.0,-123.4177309,55.86890405,2,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270198930,01:00.0,-123.4283449,55.87646009,2,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270198992,02:00.0,-123.3610953,55.85140929,2.6,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
2270199199,02:00.0,-123.3275335,55.89662678,2.4,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
2270199228,02:00.0,-123.3532979,55.88279926,2.2,GPS-3D,Scott,Summer,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
2270199313,01:00.0,-123.3027082,55.90808345,2.4,GPS-3D,Scott,Summer,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199446,03:00.0,-123.1035949,55.73576102,2.2,GPS-3D,Scott,Summer,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,03:00.0
2270199447,03:00.0,-123.0762847,55.73672447,2.2,GPS-3D,Scott,Summer,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,03:00.0
2270199563,01:00.0,-123.2128502,55.67843727,2.4,GPS-3D,Scott,Summer,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199812,02:00.0,-123.389678,55.86012763,3.4,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
2270199814,01:00.0,-123.3931396,55.85802307,3,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199817,02:00.0,-123.393674,55.85714979,2.2,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
2270199818,02:00.0,-123.3931393,55.85798713,2.6,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
2270199821,01:00.0,-123.3860693,55.85871036,5.2,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199824,01:00.0,-123.3808976,55.86080206,3.2,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199826,02:00.0,-123.3770716,55.86166743,2.4,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
2270199828,01:00.0,-123.377436,55.86135183,2.2,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199839,01:00.0,-123.3885968,55.86064321,2.6,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199850,01:00.0,-123.3831962,55.86058826,1.8,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199851,01:00.0,-123.3896154,55.86025363,2,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199852,01:00.0,-123.3899837,55.85555318,2.2,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199864,02:00.0,-123.3677518,55.84927805,2.8,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
2270199924,02:00.0,-123.3813873,55.84065564,3.8,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
2270199930,01:00.0,-123.3809049,55.84358632,2,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199960,01:00.0,-123.3823171,55.84428279,4,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,01:00.0
2270199962,02:00.0,-123.3876841,55.84279242,1.8,GPS-3D,Scott,Winter,gps,Rangifer tarandus,car168,SC_car168,Mountain caribou in British Columbia,02:00.0
